BR,run,Weeks,rec_sp,don_sp,rho,mae,rmse,rec_dens,coef
0.2,12,47,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03672316384180791,0.2595679162076094
0.2,12,48,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,-1.599877223700899
0.2,12,48,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,0.04632995002791523
0.2,12,49,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,12,49,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,12,50,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,12,50,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,12,51,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,12,51,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,12,52,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,12,52,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,13,1,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,13,1,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,13,2,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,13,2,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,13,3,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.09322033898305085,NA
0.2,13,3,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.09322033898305085,NA
0.2,13,4,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2853107344632768,NA
0.2,13,4,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2853107344632768,NA
0.2,13,5,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2062146892655367,NA
0.2,13,5,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2062146892655367,NA
0.2,13,6,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.19491525423728814,0
0.2,13,6,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.19491525423728814,0
0.2,13,7,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2231638418079096,0
0.2,13,7,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2231638418079096,0.07030881803923936
0.2,13,8,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.0423728813559322,-0.059599374462520976
0.2,13,8,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.0423728813559322,0.2245589037854242
0.2,13,9,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,-0.03329673666624652
0.2,13,9,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,0.3643781086394177
0.2,13,10,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.17231638418079095,-0.20063631326300302
0.2,13,10,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.17231638418079095,0.31076701854501854
0.2,13,11,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0
0.2,13,11,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0.16123895899322693
0.2,13,12,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.01977401129943503,-0.025458975757000585
0.2,13,12,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.01977401129943503,0.3727331676281916
0.2,13,13,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.011299435028248588,-1.165249991429045
0.2,13,13,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.011299435028248588,0.29934320201703957
0.2,13,14,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11299435028248588,-1.6866273711981281
0.2,13,14,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11299435028248588,-0.03456483180989318
0.2,13,15,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.08757062146892655,-0.473609418755677
0.2,13,15,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.08757062146892655,0.2528197430805855
0.2,13,16,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,-0.7729728343850872
0.2,13,16,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,0.29457116404690187
0.2,13,17,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.05649717514124294,-0.8156877126440959
0.2,13,17,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.05649717514124294,0.38708740434741296
0.2,13,18,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.08757062146892655,-1.444032093299748
0.2,13,18,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.08757062146892655,0.017490603239830045
0.2,13,19,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,-0.6295123914731262
0.2,13,19,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0.22335046084495686
0.2,13,20,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,-0.6423438978676398
0.2,13,20,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,0.32069880325230016
0.2,13,21,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,-1.3941508685705535
0.2,13,21,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,0.19752761191699342
0.2,13,22,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,13,22,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,13,23,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,NA
0.2,13,23,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,NA
0.2,13,24,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,13,24,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,13,25,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,13,25,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,14,1,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,14,1,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,14,2,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,14,2,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,14,3,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.10734463276836158,NA
0.2,14,3,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.10734463276836158,NA
0.2,14,4,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.3361581920903955,NA
0.2,14,4,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.3361581920903955,NA
0.2,14,5,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.23728813559322035,NA
0.2,14,5,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.23728813559322035,NA
0.2,14,6,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.21468926553672316,0
0.2,14,6,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.21468926553672316,0
0.2,14,7,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.5,0
0.2,14,7,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.5,0
0.2,14,8,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.12146892655367232,0.01901370714560187
0.2,14,8,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.12146892655367232,0.07147412899787624
0.2,14,9,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0.04775744545777592
0.2,14,9,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0.17184791070571687
0.2,14,10,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03954802259887006,0.012108757387289889
0.2,14,10,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03954802259887006,0.3441779256641339
0.2,14,11,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.14689265536723164,-3.8105046118160524e-4
0.2,14,11,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.14689265536723164,0.11168679995851176
0.2,14,12,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.05084745762711865,0.008733115043075895
0.2,14,12,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.05084745762711865,0.18079558645067728
0.2,14,13,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,-0.29708875715167354
0.2,14,13,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,0.37817169469432405
0.2,14,14,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,-1.0140876493514825
0.2,14,14,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,0.30277345273118045
0.2,14,15,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.14689265536723164,-0.9080020709762089
0.2,14,15,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.14689265536723164,0.2498143683495425
0.2,14,16,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,-0.28462321232088705
0.2,14,16,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,0.29064823416536406
0.2,14,17,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,-0.09426706029946683
0.2,14,17,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,0.3460777973083648
0.2,14,18,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,-1.178610524689791
0.2,14,18,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,0.2814223526823743
0.2,14,19,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.1384180790960452,-1.4670757397136998
0.2,14,19,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.1384180790960452,-0.19150696173374152
0.2,14,20,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,-0.30270507912503214
0.2,14,20,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,0.2983795913012742
0.2,14,21,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,-0.794053581926372
0.2,14,21,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,0.36326793504577504
0.2,14,22,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,-1.5102984282257768
0.2,14,22,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,0.17995421957013794
0.2,14,23,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,-1.506018725360915
0.2,14,23,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,0.04908273929608312
0.2,14,24,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,-0.9031046134419718
0.2,14,24,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,0.18800779279872026
0.2,14,25,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,14,25,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,14,26,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,14,26,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,14,27,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,14,27,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,NA
0.2,14,28,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,14,28,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,15,1,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,15,1,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,15,2,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,15,2,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,15,3,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.08757062146892655,NA
0.2,15,3,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.08757062146892655,NA
0.2,15,4,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.24858757062146894,NA
0.2,15,4,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.24858757062146894,NA
0.2,15,5,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2824858757062147,NA
0.2,15,5,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2824858757062147,NA
0.2,15,6,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2062146892655367,0
0.2,15,6,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2062146892655367,0
0.2,15,7,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2853107344632768,0
0.2,15,7,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2853107344632768,0
0.2,15,8,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.096045197740113,0
0.2,15,8,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.096045197740113,0.09289138061380606
0.2,15,9,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0
0.2,15,9,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0.19970508540368306
0.2,15,10,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,0
0.2,15,10,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,0.3212285759457808
0.2,15,11,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11016949152542373,-0.115378005696864
0.2,15,11,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11016949152542373,0.2624598055734138
0.2,15,12,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,0
0.2,15,12,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,0.24944205423888466
0.2,15,13,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,-0.7038755944691558
0.2,15,13,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,0.3119906079225594
0.2,15,14,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,-1.560276203407399
0.2,15,14,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,0.16161941519029427
0.2,15,15,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.062146892655367235,-1.5605747203123579
0.2,15,15,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.062146892655367235,0.005604455077981475
0.2,15,16,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,-0.6479256077345825
0.2,15,16,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,0.24439834269718244
0.2,15,17,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,15,17,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,15,18,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,15,18,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,15,19,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,NA
0.2,15,19,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,NA
0.2,15,20,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,15,20,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,16,1,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,16,1,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.059322033898305086,NA
0.2,16,2,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.05649717514124294,NA
0.2,16,2,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.05649717514124294,NA
0.2,16,3,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.13559322033898305,NA
0.2,16,3,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.13559322033898305,NA
0.2,16,4,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2966101694915254,NA
0.2,16,4,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2966101694915254,NA
0.2,16,5,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2909604519774011,NA
0.2,16,5,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.2909604519774011,NA
0.2,16,6,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.18361581920903955,0
0.2,16,6,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.18361581920903955,0
0.2,16,7,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.556497175141243,0
0.2,16,7,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.556497175141243,0
0.2,16,8,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.0480225988700565,0
0.2,16,8,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.0480225988700565,0.008947303490265804
0.2,16,9,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,0.030553620821901568
0.2,16,9,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,0.1711437130811451
0.2,16,10,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,0.021374388560009287
0.2,16,10,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,0.12327955156574263
0.2,16,11,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.15254237288135594,-0.2892384772649568
0.2,16,11,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.15254237288135594,0.16499925912770003
0.2,16,12,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,0
0.2,16,12,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.02824858757062147,0.19436491989822446
0.2,16,13,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,-0.13954007403106722
0.2,16,13,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,0.37758723172108705
0.2,16,14,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11299435028248588,-0.9035085875660402
0.2,16,14,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11299435028248588,0.37658146703822554
0.2,16,15,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.09887005649717515,-1.0957372938392647
0.2,16,15,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.09887005649717515,0.19138510252447916
0.2,16,16,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,-0.11696868921795035
0.2,16,16,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.014124293785310734,0.3258024233965034
0.2,16,17,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,-1.1475705295098553
0.2,16,17,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,0.4427211011921699
0.2,16,18,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.17796610169491525,-0.28512686591290143
0.2,16,18,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.17796610169491525,0.2908006273508369
0.2,16,19,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.10734463276836158,0
0.2,16,19,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.10734463276836158,0.23038452789750685
0.2,16,20,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0,0
0.2,16,20,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0,0.3405565242650136
0.2,16,21,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,-0.40250241960301464
0.2,16,21,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03389830508474576,0.44965257987683965
0.2,16,22,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.0903954802259887,-1.2832741767569844
0.2,16,22,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.0903954802259887,0.07961426559306897
0.2,16,23,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03954802259887006,0
0.2,16,23,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03954802259887006,0.23706428949102645
0.2,16,24,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.011299435028248588,-0.5330323738199882
0.2,16,24,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.011299435028248588,0.35631218107889556
0.2,16,25,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.1384180790960452,-1.7061979798325158
0.2,16,25,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.1384180790960452,-0.060243539602851844
0.2,16,26,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.1327683615819209,-0.3543627566088104
0.2,16,26,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.1327683615819209,0.17818568310422855
0.2,16,27,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.01694915254237288,-0.08199250889192387
0.2,16,27,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.01694915254237288,0.3327786139917235
0.2,16,28,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.062146892655367235,-0.4089245406105941
0.2,16,28,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.062146892655367235,0.500811819412811
0.2,16,29,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11016949152542373,-0.8036933741616068
0.2,16,29,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.11016949152542373,0.15269491924987513
0.2,16,30,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.12146892655367232,-0.2822130131698173
0.2,16,30,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.12146892655367232,0.24625070030178864
0.2,16,31,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,-0.2466086395551268
0.2,16,31,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.00847457627118644,0.34590505922633347
0.2,16,32,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,-1.0858723718564731
0.2,16,32,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.025423728813559324,0.33938979986853524
0.2,16,33,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03672316384180791,-1.506201254948109
0.2,16,33,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03672316384180791,0.07422856925905666
0.2,16,34,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.062146892655367235,-1.299793003589244
0.2,16,34,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.062146892655367235,0.004400394369671678
0.2,16,35,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,-0.7297968902566806
0.2,16,35,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,0.22973437630590818
0.2,16,36,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,-0.9914254981576768
0.2,16,36,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.005649717514124294,0.3163906738453273
0.2,16,37,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.07909604519774012,-1.2866104409369534
0.2,16,37,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.07909604519774012,0.14835607608375734
0.2,16,38,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03954802259887006,NA
0.2,16,38,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.03954802259887006,NA
0.2,16,39,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0,NA
0.2,16,39,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0,NA
0.2,16,40,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,16,40,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,16,41,Cc,Cm,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
0.2,16,41,Cc,Ac,0.8169094296448949,0.030919530184546167,0.04974472431508731,0.002824858757062147,NA
