ref,tar,E,Tp,rho,mae,rmse,p_min,p_sur
Rudarius_ercodes,Pterogobius_zonoleucus,9,-2,0.06538446009479387,0.03674398209030465,0.09932061689572666,0.62,0.499
Rudarius_ercodes,Pterogobius_zonoleucus,9,-1,0.063118857712074955,0.03969815949905382,0.10145240617703831,0.43,0.434
Rudarius_ercodes,Pterogobius_zonoleucus,9,0,0.08975288266498606,0.040586850040388825,0.10112836095033134,0.24,0.334
Rudarius_ercodes,Pseudoblennius_cottoidae,9,-3,0.41609391230311543,0.10048831035920108,0.16013428582883873,0,0.115
Rudarius_ercodes,Pseudoblennius_cottoidae,9,-2,0.37742865764009853,0.10419499960532895,0.16328911596800133,0,0.223
Rudarius_ercodes,Pseudoblennius_cottoidae,9,-1,0.31977106075887124,0.10605517825486378,0.1689123617763836,0.03,0.429
Rudarius_ercodes,Pseudoblennius_cottoidae,9,0,0.31052559532976876,0.10733248116053147,0.17040648894097563,0.06,0.438
Rudarius_ercodes,Istigobius_hoshinonis,9,-3,0.15677422809392463,0.13773019616888582,0.17964267747166415,0.37,0.055
Rudarius_ercodes,Istigobius_hoshinonis,9,-2,0.12784590472359442,0.13936667320297916,0.181646216472042,0.49,0.156
Rudarius_ercodes,Istigobius_hoshinonis,9,-1,0.16779036759419053,0.13128994194942822,0.17174856195689686,0.16,0.023
Rudarius_ercodes,Istigobius_hoshinonis,9,0,0.20057916568435477,0.12818545008735396,0.16428446567629404,0.01,0.001
Rudarius_ercodes,Istigobius_campbelli,9,-3,0.32448642752156814,0.13236689346181113,0.2037953990897947,0,0.025
Rudarius_ercodes,Istigobius_campbelli,9,-2,0.30820540619544146,0.1355554578072065,0.20612923968734953,0,0.027
Rudarius_ercodes,Istigobius_campbelli,9,-1,0.3050960124406964,0.14035769702498538,0.20702253043274196,0,0.017
Rudarius_ercodes,Istigobius_campbelli,9,0,0.32724305178852714,0.14400361568959535,0.20641440949911122,0.01,0.022
Rudarius_ercodes,Pagrus_major,9,-3,0.5167188589708125,0.03285314991566289,0.08392978880660619,0,0.03
Rudarius_ercodes,Pagrus_major,9,-2,0.5005306660347727,0.03073256408118589,0.08394748983793174,0,0.029
Rudarius_ercodes,Pagrus_major,9,-1,0.3481256011449469,0.03707783897497663,0.09070489646816335,0,0.182
Rudarius_ercodes,Pagrus_major,9,0,0.21057920637245398,0.04311767793117644,0.09563125387046674,0.26,0.572
Rudarius_ercodes,Petroscirtes_breviceps,9,-3,0.1121755090927365,0.07405327635199306,0.14728577132572665,0.81,0.706
Rudarius_ercodes,Petroscirtes_breviceps,9,-2,0.11738801041977458,0.07325988561145429,0.14658979446126047,0.8,0.754
Rudarius_ercodes,Petroscirtes_breviceps,9,-1,0.15532796546967825,0.07165956530719,0.14407214995220816,0.56,0.669
Rudarius_ercodes,Petroscirtes_breviceps,9,0,0.1711690859662286,0.071399699503691,0.14362884701504972,0.6,0.707
Rudarius_ercodes,Ditrema_temmincki,9,-3,0.4731206299509803,0.05887641983235184,0.12153951256565589,0,0.003
Rudarius_ercodes,Ditrema_temmincki,9,-2,0.27395389144453086,0.07336419375695938,0.14840621409291302,0,0.235
Rudarius_ercodes,Ditrema_temmincki,9,-1,0.2606495904578261,0.07699715949592768,0.1490439664358289,0,0.293
Rudarius_ercodes,Ditrema_temmincki,9,0,0.27377990962762677,0.07767018623483528,0.14795386231012125,0,0.211
Rudarius_ercodes,Cryptocentrus_filifer,9,-3,0.18083442597876065,0.110482243638289,0.14643167347324454,0.27,0.018
Rudarius_ercodes,Cryptocentrus_filifer,9,-2,0.21258092068281428,0.10943162706106352,0.14350526259303834,0.02,0.002
Rudarius_ercodes,Cryptocentrus_filifer,9,-1,0.2029877748501212,0.10932119474049524,0.14373273134818162,0.03,0.005
Rudarius_ercodes,Cryptocentrus_filifer,9,0,0.22620217201455894,0.1074864246216461,0.1442015919689012,0.07,0.002
Rudarius_ercodes,Hypodytes_rubripinnis,9,-3,0.3625837971166052,0.08092378606507578,0.13293142714090928,0,0.035
Rudarius_ercodes,Hypodytes_rubripinnis,9,-2,0.30013407711051443,0.07525516012101373,0.11861351410141065,0,0.031
Rudarius_ercodes,Hypodytes_rubripinnis,9,-1,0.35471462750866456,0.07065440608306256,0.11281135549145177,0,0.026
Rudarius_ercodes,Hypodytes_rubripinnis,9,0,0.45611581323655503,0.06727862381056836,0.10708238358088844,0,0.01
Rudarius_ercodes,Hexagrammos_agrammus,9,-3,0.2723380166335723,0.09893541010704138,0.16293525510655268,0.08,0.017
Rudarius_ercodes,Hexagrammos_agrammus,9,-2,0.2430880745723329,0.10182700290883757,0.1638878456578062,0.05,0.038
Rudarius_ercodes,Hexagrammos_agrammus,9,-1,0.29529932035223677,0.1003160960298587,0.1596095993558131,0,0.007
Rudarius_ercodes,Hexagrammos_agrammus,9,0,0.2223134138051864,0.10498892868146227,0.164022354926519,0.1,0.038
Rudarius_ercodes,Stephanolepis_cirrhifer,9,-3,0.28128324221885503,0.04558903882028849,0.10874779331635108,0,0.118
Rudarius_ercodes,Stephanolepis_cirrhifer,9,-2,0.29537802847184347,0.04496934003327886,0.10792104036779353,0,0.095
Rudarius_ercodes,Stephanolepis_cirrhifer,9,-1,0.1784083074584821,0.04327539060240352,0.11197460867809307,0.12,0.309
Rudarius_ercodes,Stephanolepis_cirrhifer,9,0,0.13682650309390773,0.04064294124627242,0.11103320871234042,0.19,0.295
Takifugu_poecilonotus,Tridentiger_trigonocephalus,12,-3,0.0582137330329684,0.09287001406668441,0.14890031510072899,0.65,0.359
Takifugu_poecilonotus,Tridentiger_trigonocephalus,12,-2,0.23522118348917,0.09115239161641378,0.14241183769845617,0.03,0.034
Takifugu_poecilonotus,Tridentiger_trigonocephalus,12,-1,0.1295516857574069,0.0943071417032155,0.14663060685541165,0.32,0.184
Takifugu_poecilonotus,Tridentiger_trigonocephalus,12,0,0.11025655741364633,0.09389719705584243,0.14809153040870254,0.55,0.292
Takifugu_poecilonotus,Acentrogobius_pflaumii,12,-3,0.04541986280948937,0.12599909125448325,0.16955251360596693,0.63,0.6
Takifugu_poecilonotus,Acentrogobius_pflaumii,12,-2,0.14024271902454008,0.12233602506401926,0.1654773689447417,0.18,0.283
Takifugu_poecilonotus,Acentrogobius_pflaumii,12,-1,0.1312403123234189,0.1242230454667091,0.16694564938674145,0.42,0.366
Takifugu_poecilonotus,Acentrogobius_pflaumii,12,0,0.15910764412548364,0.12098651868750093,0.1667809680846027,0.27,0.326
Takifugu_poecilonotus,Sebastes_inermis,12,-3,0.13822672845271541,0.0997016585143263,0.145879946708412,0.5,0.794
Takifugu_poecilonotus,Sebastes_inermis,12,-2,0.11821320262834928,0.10152296231814585,0.1466227422833921,0.63,0.865
Takifugu_poecilonotus,Sebastes_inermis,12,-1,0.1801722876065955,0.09942336242008502,0.142680033676582,0.06,0.493
Takifugu_poecilonotus,Sebastes_inermis,12,0,0.14331752219442603,0.10041365677275198,0.14392665922155354,0.16,0.599
Takifugu_poecilonotus,Pseudolabrus_sieboldi,12,-3,0.21623567290006251,0.14753384268179706,0.19251184501188373,0.05,0.988
Takifugu_poecilonotus,Pseudolabrus_sieboldi,12,-2,0.18740801053826592,0.14769760732644618,0.19363863814272722,0.1,0.979
Takifugu_poecilonotus,Pseudolabrus_sieboldi,12,-1,0.14414696558805218,0.1505225824273927,0.19599397055691206,0.28,0.985
Takifugu_poecilonotus,Pseudolabrus_sieboldi,12,0,0.1851601245768598,0.15140377454855533,0.19413862085671038,0.12,0.981
Takifugu_poecilonotus,Rudarius_ercodes,12,-3,0.3401238308829773,0.04070876323533084,0.10077088088736057,0,0.026
Takifugu_poecilonotus,Rudarius_ercodes,12,-2,0.3883605283156664,0.04036440036054154,0.09879132853922731,0,0.004
Takifugu_poecilonotus,Rudarius_ercodes,12,-1,0.3789706095537576,0.040548795250711436,0.09920699951269307,0,0.005
Takifugu_poecilonotus,Rudarius_ercodes,12,0,0.34884853288794315,0.04018656206803904,0.10051535093833193,0,0.035
Takifugu_poecilonotus,Acanthopagrus_schlegelii,12,-3,0.04092417784405652,0.07917958698553772,0.12626035885935466,0.57,0.922
Takifugu_poecilonotus,Acanthopagrus_schlegelii,12,-2,0.11722296547172023,0.07890085876533882,0.1249124684896958,0.36,0.799
Takifugu_poecilonotus,Acanthopagrus_schlegelii,12,-1,0.09908248768077078,0.08560947098009586,0.13238438340680422,0.45,0.914
Takifugu_poecilonotus,Acanthopagrus_schlegelii,12,0,0.1685559246408105,0.08766678784477888,0.13211360472538114,0.29,0.794
Takifugu_poecilonotus,Halichoeres_poecilopterus,12,-3,0.3920013332559019,0.11742697732114606,0.16790098413743557,0,0.067
Takifugu_poecilonotus,Halichoeres_poecilopterus,12,-2,0.2893193539110982,0.1237143726979429,0.17575071392343866,0,0.253
Takifugu_poecilonotus,Halichoeres_poecilopterus,12,-1,0.27063561621745985,0.1308141982915529,0.1800610210953954,0.02,0.302
Takifugu_poecilonotus,Halichoeres_poecilopterus,12,0,0.18318788717396706,0.14106876825115686,0.19475362755318268,0.25,0.573
Takifugu_poecilonotus,Takifugu_niphobles,12,-3,0.19628258103149546,0.1108602221354889,0.16765189846586584,0.45,0.089
Takifugu_poecilonotus,Takifugu_niphobles,12,-2,0.26439060686270166,0.10762317859850513,0.1603542864115615,0.21,0.021
Takifugu_poecilonotus,Takifugu_niphobles,12,-1,0.3040526113911702,0.10503518393469352,0.1581867143372421,0.07,0.012
Takifugu_poecilonotus,Takifugu_niphobles,12,0,0.3034233417454931,0.10196270433891488,0.15649540173583193,0.07,0.008
Takifugu_poecilonotus,Halichoeres_tenuispinnis,12,-3,0.27404430292782656,0.09726248049084876,0.15139174963635862,0,0.457
Takifugu_poecilonotus,Halichoeres_tenuispinnis,12,-2,0.21493928550223432,0.10279887587932507,0.15539168460368766,0,0.642
Takifugu_poecilonotus,Halichoeres_tenuispinnis,12,-1,0.17933709155478597,0.10413540371866918,0.15704907162317344,0.07,0.715
Takifugu_poecilonotus,Halichoeres_tenuispinnis,12,0,0.23056976081890024,0.10392227749890633,0.15490904623706492,0,0.603
Takifugu_poecilonotus,Girella_punctata,12,-3,0.13396656760188258,0.04198134954652175,0.06407435524859316,0.09,0.955
Takifugu_poecilonotus,Girella_punctata,12,-2,0.1751955243259577,0.04230313603702734,0.06443108190910228,0.05,0.901
Takifugu_poecilonotus,Girella_punctata,12,-1,0.09504095226280228,0.05209361941560838,0.0978133942977271,0.71,0.955
Takifugu_poecilonotus,Girella_punctata,12,0,0.07051110703421096,0.0547517620349735,0.09991921763602785,0.73,0.971
Takifugu_poecilonotus,Trachurus_japonicus,12,-3,0.3703042265007429,0.13099096570444096,0.17531106686669096,0,0.731
Takifugu_poecilonotus,Trachurus_japonicus,12,-2,0.29320492336122034,0.1372370679967253,0.18030190818396163,0,0.896
Takifugu_poecilonotus,Trachurus_japonicus,12,-1,0.29278332729619583,0.1350151999635754,0.17553432391576893,0,0.922
Takifugu_poecilonotus,Trachurus_japonicus,12,0,0.26784768704889855,0.13854021852932882,0.17664810458573751,0.01,0.934
Takifugu_poecilonotus,Pterogobius_zonoleucus,12,-3,-0.017155543675542242,0.034739191431760755,0.09537053586878946,0.74,0.593
Takifugu_poecilonotus,Pterogobius_zonoleucus,12,-2,0.04943315666446989,0.03748637685171795,0.099257807008003407,0.5,0.484
Takifugu_poecilonotus,Pterogobius_zonoleucus,12,-1,0.052720077201730775,0.03977612334954475,0.10181774490843952,0.39,0.484
Takifugu_poecilonotus,Pterogobius_zonoleucus,12,0,0.06909318483117974,0.041436158215150405,0.10191330261955281,0.62,0.492
Takifugu_poecilonotus,Pseudoblennius_cottoidae,12,-3,0.31501762832676555,0.11138833232340811,0.1669767470408348,0,0.27
Takifugu_poecilonotus,Pseudoblennius_cottoidae,12,-2,0.34703165984373596,0.11081612762465214,0.1645538168309316,0,0.208
Takifugu_poecilonotus,Pseudoblennius_cottoidae,12,-1,0.33477624855340105,0.11256961771884359,0.16550242063587495,0,0.233
Takifugu_poecilonotus,Pseudoblennius_cottoidae,12,0,0.3633801392379979,0.10938853204128852,0.16349236495606465,0,0.176
Takifugu_poecilonotus,Istigobius_hoshinonis,12,-3,0.13928047992078454,0.12763428220285422,0.1669285116047566,0.25,0.05
Takifugu_poecilonotus,Istigobius_hoshinonis,12,-2,0.09154050679126832,0.13069868767675463,0.16932999124250223,0.43,0.124
Takifugu_poecilonotus,Istigobius_hoshinonis,12,-1,0.05327218109779949,0.13036282718003034,0.1722208978935448,0.65,0.378
Takifugu_poecilonotus,Istigobius_hoshinonis,12,0,0.09528925007854194,0.13002411484066953,0.17059778076098916,0.59,0.19
Takifugu_poecilonotus,Istigobius_campbelli,12,-3,0.31291003329997896,0.14777045172149705,0.2056788422781358,0.06,0.026
Takifugu_poecilonotus,Istigobius_campbelli,12,-2,0.2884549995570291,0.15177587495593067,0.20840479672744242,0.07,0.047
Takifugu_poecilonotus,Istigobius_campbelli,12,-1,0.3183146174289114,0.15253860916202344,0.2062531618102584,0,0.029
Takifugu_poecilonotus,Istigobius_campbelli,12,0,0.2879907892576629,0.15501205394993622,0.20915086300366093,0.1,0.06
Takifugu_poecilonotus,Pagrus_major,12,-3,0.27028846450766914,0.04354838280630833,0.09324542387740913,0,0.27
Takifugu_poecilonotus,Pagrus_major,12,-2,0.20544416591883824,0.04445650028593293,0.09533629518560181,0.08,0.542
Takifugu_poecilonotus,Pagrus_major,12,-1,0.19161695659771014,0.04495236369470691,0.09589047089785598,0.13,0.606
Takifugu_poecilonotus,Pagrus_major,12,0,0.20136024994951124,0.0453020558315354,0.09561586921045204,0.08,0.562
Takifugu_poecilonotus,Petroscirtes_breviceps,12,-3,0.15522658771260767,0.07119983400972228,0.14018835884265315,0.06,0.546
Takifugu_poecilonotus,Petroscirtes_breviceps,12,-2,0.1924568900652273,0.06657494286015492,0.13679344936012833,0.02,0.407
Takifugu_poecilonotus,Petroscirtes_breviceps,12,-1,0.2928620848724888,0.057950998752425875,0.11505968026321836,0,0.169
Takifugu_poecilonotus,Petroscirtes_breviceps,12,0,0.3269721327006743,0.05510120573862025,0.1120448691333861,0,0.096
Takifugu_poecilonotus,Ditrema_temmincki,12,-3,0.26303695544827627,0.07122194152467491,0.13446463984422438,0,0.376
Takifugu_poecilonotus,Ditrema_temmincki,12,-2,0.223178541658509,0.08021804411544144,0.1519605017289378,0.08,0.505
Takifugu_poecilonotus,Ditrema_temmincki,12,-1,0.23469769922379333,0.08181923446197321,0.15133752404493678,0.03,0.461
Takifugu_poecilonotus,Ditrema_temmincki,12,0,0.2735587666128476,0.0814425411575496,0.1491859955991859,0,0.33
Takifugu_poecilonotus,Cryptocentrus_filifer,12,-3,0.24650861271625402,0.10126893238846602,0.14437080274163283,0.12,0.014
Takifugu_poecilonotus,Cryptocentrus_filifer,12,-2,0.2978962379525752,0.10074294641906999,0.14175321006306463,0,0.002
Takifugu_poecilonotus,Cryptocentrus_filifer,12,-1,0.3365720155411108,0.09923197420632665,0.1398122027112044,0,0
Takifugu_poecilonotus,Cryptocentrus_filifer,12,0,0.35600534358584657,0.09986953406902038,0.13840408399977377,0,0
Takifugu_poecilonotus,Hypodytes_rubripinnis,12,-3,0.29081007053647695,0.07170939808961024,0.11738642593195656,0,0.076
Takifugu_poecilonotus,Hypodytes_rubripinnis,12,-2,0.32661108216743606,0.06932199945873532,0.11616357440564297,0,0.053
Takifugu_poecilonotus,Hypodytes_rubripinnis,12,-1,0.15449279959956963,0.07224748730482372,0.12082979215912465,0.34,0.237
Takifugu_poecilonotus,Hypodytes_rubripinnis,12,0,0.19367348569688167,0.06946620599094673,0.11971849990672798,0.18,0.178
Takifugu_poecilonotus,Hexagrammos_agrammus,12,-3,0.19591676928382357,0.09365766275132689,0.16724059319555531,0.33,0.119
Takifugu_poecilonotus,Hexagrammos_agrammus,12,-2,0.2449056906120153,0.09225405139699527,0.16437773297398145,0.01,0.044
Takifugu_poecilonotus,Hexagrammos_agrammus,12,-1,0.25967884265038604,0.09105676047255713,0.16354472837956324,0,0.024
Takifugu_poecilonotus,Hexagrammos_agrammus,12,0,0.2422518533592359,0.09281669732776404,0.16466938875696002,0.02,0.033
Takifugu_poecilonotus,Stephanolepis_cirrhifer,12,-3,0.05517158606410163,0.0424772926541215,0.11342881948992223,0.51,0.481
Takifugu_poecilonotus,Stephanolepis_cirrhifer,12,-2,0.05799088453211745,0.04146373496189688,0.11292653214947246,0.52,0.433
Takifugu_poecilonotus,Stephanolepis_cirrhifer,12,-1,0.08020670073683853,0.040169816572179134,0.11067592463859854,0.43,0.319
Takifugu_poecilonotus,Stephanolepis_cirrhifer,12,0,0.13392372833590882,0.04061612409512198,0.10930053044364506,0.04,0.19
Acanthopagrus_schlegelii,Tridentiger_trigonocephalus,10,-3,0.059733390290834076,0.0925287596003801,0.14956348031886413,0.55,0.542
Acanthopagrus_schlegelii,Tridentiger_trigonocephalus,10,-2,0.03108581797375416,0.09429813346681844,0.150679638157071,0.5,0.652
Acanthopagrus_schlegelii,Tridentiger_trigonocephalus,10,-1,-0.02550610257747682,0.09578561985988697,0.15184203189203269,0.57,0.631
Acanthopagrus_schlegelii,Tridentiger_trigonocephalus,10,0,0.0486510499298862,0.0949736357231344,0.149789265974159,0.53,0.462
Acanthopagrus_schlegelii,Acentrogobius_pflaumii,10,-3,0.3191297778776061,0.11901770298440684,0.15762272213640593,0.01,0.041
Acanthopagrus_schlegelii,Acentrogobius_pflaumii,10,-2,0.2711366260747501,0.12023303779495402,0.15983364528819063,0.02,0.079
Acanthopagrus_schlegelii,Acentrogobius_pflaumii,10,-1,0.2769827427751084,0.12257790739565859,0.15993398863505592,0.01,0.059
Acanthopagrus_schlegelii,Acentrogobius_pflaumii,10,0,0.2495036219619538,0.12580931271933737,0.1629101741072616,0.06,0.1
Acanthopagrus_schlegelii,Sebastes_inermis,10,-3,0.2569486747078385,0.09544887817098169,0.1404497283267153,0.07,0.575
Acanthopagrus_schlegelii,Sebastes_inermis,10,-2,0.26679875057230173,0.09508082475326755,0.14066107819563084,0.13,0.563
Acanthopagrus_schlegelii,Sebastes_inermis,10,-1,0.3454161780085236,0.09074126590685298,0.13494203201627433,0,0.181
Acanthopagrus_schlegelii,Sebastes_inermis,10,0,0.35686038220953653,0.09029604790073427,0.13478344819538113,0,0.159
Acanthopagrus_schlegelii,Pseudolabrus_sieboldi,10,-3,0.6359855530176886,0.10509878075029427,0.15165891806716475,0,0.566
Acanthopagrus_schlegelii,Pseudolabrus_sieboldi,10,-2,0.6210593296966465,0.10801734864743244,0.15390612963063485,0,0.609
Acanthopagrus_schlegelii,Pseudolabrus_sieboldi,10,-1,0.6077218184092481,0.11037507741537984,0.15530369781381312,0,0.675
Acanthopagrus_schlegelii,Pseudolabrus_sieboldi,10,0,0.6494656656823913,0.10475491578566398,0.1483086679522935,0,0.332
Acanthopagrus_schlegelii,Rudarius_ercodes,10,-3,0.20400399762244714,0.042462489547895145,0.10491206304583578,0.13,0.367
Acanthopagrus_schlegelii,Rudarius_ercodes,10,-2,0.23031193816727794,0.041022495321964676,0.10396431881407155,0.07,0.279
Acanthopagrus_schlegelii,Rudarius_ercodes,10,-1,0.227108704095505,0.04036408679825861,0.10408645769089728,0.01,0.272
Acanthopagrus_schlegelii,Rudarius_ercodes,10,0,0.2307356080424442,0.040281079366712685,0.10412117355428478,0.05,0.214
Acanthopagrus_schlegelii,Takifugu_poecilonotus,10,-3,0.15614088515730384,0.16381300530912124,0.21297233069755933,0.43,0.237
Acanthopagrus_schlegelii,Takifugu_poecilonotus,10,-2,0.18349411113406985,0.15828780257250083,0.20921803989693002,0.36,0.13
Acanthopagrus_schlegelii,Takifugu_poecilonotus,10,-1,0.20394590008532987,0.15730394111005305,0.20810321846111982,0.39,0.104
Acanthopagrus_schlegelii,Takifugu_poecilonotus,10,0,0.18070858410239093,0.15910029338844608,0.20753944049194178,0.34,0.096
Acanthopagrus_schlegelii,Halichoeres_poecilopterus,10,-3,0.48726102847643854,0.09793447268779143,0.15885431832335548,0,0.017
Acanthopagrus_schlegelii,Halichoeres_poecilopterus,10,-2,0.5217571811054837,0.09640242642098289,0.15599552306909575,0,0.008
Acanthopagrus_schlegelii,Halichoeres_poecilopterus,10,-1,0.5087170700452508,0.10209689361275882,0.16000347979264634,0,0.025
Acanthopagrus_schlegelii,Halichoeres_poecilopterus,10,0,0.4903675490356752,0.1079454590343506,0.17005947281939784,0,0.022
Acanthopagrus_schlegelii,Takifugu_niphobles,10,-3,0.3519979430973792,0.1065952144655908,0.15845158274077126,0,0
Acanthopagrus_schlegelii,Takifugu_niphobles,10,-2,0.3224638511081891,0.10894505145691376,0.16044577404168714,0,0.001
Acanthopagrus_schlegelii,Takifugu_niphobles,10,-1,0.31534573780496705,0.10835371057954257,0.15753725251725378,0,0
Acanthopagrus_schlegelii,Takifugu_niphobles,10,0,0.2571259468991822,0.11113660369503155,0.15793296305745744,0,0.003
Acanthopagrus_schlegelii,Halichoeres_tenuispinnis,10,-3,0.4271856101941397,0.0855086024514234,0.14164893944634774,0,0.232
Acanthopagrus_schlegelii,Halichoeres_tenuispinnis,10,-2,0.44919347613988286,0.08730863083129843,0.1409179095604759,0,0.177
Acanthopagrus_schlegelii,Halichoeres_tenuispinnis,10,-1,0.36757593226136026,0.09354961012399433,0.1473475830341199,0,0.493
Acanthopagrus_schlegelii,Halichoeres_tenuispinnis,10,0,0.31894787744265357,0.09704141989281052,0.15082069498227815,0,0.634
Acanthopagrus_schlegelii,Girella_punctata,10,-3,0.4976023707614272,0.03228277701737214,0.055263821850825026,0,0.438
Acanthopagrus_schlegelii,Girella_punctata,10,-2,0.5243432545859819,0.032316096276357634,0.05500882086337898,0,0.266
Acanthopagrus_schlegelii,Girella_punctata,10,-1,0.3858867774846773,0.0380558668864028,0.0874417862785423,0,0.356
Acanthopagrus_schlegelii,Girella_punctata,10,0,0.4073618921369121,0.04000285812257529,0.08782888803048666,0,0.318
Acanthopagrus_schlegelii,Trachurus_japonicus,10,-3,0.6119755221711046,0.1076282290319962,0.15857693441958562,0,0.307
Acanthopagrus_schlegelii,Trachurus_japonicus,10,-2,0.6592468139788972,0.0963970177267246,0.1435285672475155,0,0.125
Acanthopagrus_schlegelii,Trachurus_japonicus,10,-1,0.62712380004568,0.09936413883338953,0.14654684797409606,0,0.298
Acanthopagrus_schlegelii,Trachurus_japonicus,10,0,0.609600712313685,0.10119763422213561,0.14846313304476244,0,0.36
Acanthopagrus_schlegelii,Pterogobius_zonoleucus,10,-3,0.17227128161544067,0.03415572309679409,0.0934635281874387,0.53,0.363
Acanthopagrus_schlegelii,Pterogobius_zonoleucus,10,-2,0.13758318723653643,0.038684955714516744,0.09984245191705593,0.81,0.581
Acanthopagrus_schlegelii,Pterogobius_zonoleucus,10,-1,0.18159794783051825,0.04116257323058969,0.100960954315298,0.64,0.473
Acanthopagrus_schlegelii,Pterogobius_zonoleucus,10,0,0.16688699226895665,0.0424194273727449,0.10198194596947868,0.69,0.505
Acanthopagrus_schlegelii,Pseudoblennius_cottoidae,10,-3,0.3560985710972916,0.09585770697866162,0.1648456204678246,0,0.61
Acanthopagrus_schlegelii,Pseudoblennius_cottoidae,10,-2,0.38805140194973087,0.0975266038703528,0.1627840206959868,0,0.523
Acanthopagrus_schlegelii,Pseudoblennius_cottoidae,10,-1,0.38489962920709414,0.10008526311010028,0.16357688751330027,0.04,0.429
Acanthopagrus_schlegelii,Pseudoblennius_cottoidae,10,0,0.34645820330145405,0.10367532844754267,0.16679794439549914,0.04,0.564
Acanthopagrus_schlegelii,Istigobius_hoshinonis,10,-3,0.09892080631263045,0.13878396987686506,0.1787701292643337,0.38,0.039
Acanthopagrus_schlegelii,Istigobius_hoshinonis,10,-2,0.07761043671006262,0.13564333356940028,0.17490461116759254,0.41,0.059
Acanthopagrus_schlegelii,Istigobius_hoshinonis,10,-1,0.12764426706414223,0.13068561021740202,0.16876834662412898,0.37,0.037
Acanthopagrus_schlegelii,Istigobius_hoshinonis,10,0,0.14053506761272772,0.13113293933643846,0.16834793103935772,0.32,0.032
Acanthopagrus_schlegelii,Istigobius_campbelli,10,-3,0.32447561032979055,0.13123283718352877,0.2039581730698099,0.06,0.012
Acanthopagrus_schlegelii,Istigobius_campbelli,10,-2,0.32910660864562763,0.1325807790186986,0.204188575382577,0.03,0.012
Acanthopagrus_schlegelii,Istigobius_campbelli,10,-1,0.30651838790816127,0.13401107637342408,0.20619447744919478,0.05,0.021
Acanthopagrus_schlegelii,Istigobius_campbelli,10,0,0.3165184980372355,0.13374231776929976,0.20510185402837539,0,0.014
Acanthopagrus_schlegelii,Pagrus_major,10,-3,0.3404980921578224,0.035273963523156766,0.09048790255581413,0,0.425
Acanthopagrus_schlegelii,Pagrus_major,10,-2,0.3109545002930526,0.03549347070696937,0.09197913978376655,0.07,0.589
Acanthopagrus_schlegelii,Pagrus_major,10,-1,0.36266853084153683,0.035349175673521666,0.09054220391259384,0.03,0.438
Acanthopagrus_schlegelii,Pagrus_major,10,0,0.36638601922105685,0.038504337435045374,0.09087060564372744,0.05,0.382
Acanthopagrus_schlegelii,Petroscirtes_breviceps,10,-3,0.38966235145746786,0.06021100099608965,0.12965318268464412,0,0.215
Acanthopagrus_schlegelii,Petroscirtes_breviceps,10,-2,0.4005857417790831,0.060025718792448675,0.12885050804407056,0,0.21
Acanthopagrus_schlegelii,Petroscirtes_breviceps,10,-1,0.4217465440250866,0.05822653084417185,0.1270783568306254,0,0.148
Acanthopagrus_schlegelii,Petroscirtes_breviceps,10,0,0.42286458533119353,0.05712125926640954,0.12522864763879418,0,0.116
Acanthopagrus_schlegelii,Ditrema_temmincki,10,-3,0.318763556975492,0.06663609289702065,0.1323198696905827,0.03,0.477
Acanthopagrus_schlegelii,Ditrema_temmincki,10,-2,0.3508126060881347,0.07140264991245383,0.14533098654481733,0.01,0.38
Acanthopagrus_schlegelii,Ditrema_temmincki,10,-1,0.4038959228630708,0.06825341558827698,0.14163559061255854,0,0.129
Acanthopagrus_schlegelii,Ditrema_temmincki,10,0,0.2897724975182545,0.0731167328316225,0.15010949380601854,0.16,0.538
Acanthopagrus_schlegelii,Cryptocentrus_filifer,10,-3,0.1551863114807172,0.1139768694390131,0.14609013029184972,0.03,0.012
Acanthopagrus_schlegelii,Cryptocentrus_filifer,10,-2,0.13486240755198287,0.1135015880433647,0.1473374439229375,0.2,0.033
Acanthopagrus_schlegelii,Cryptocentrus_filifer,10,-1,0.18889727809819787,0.11301613663866351,0.14526495596693312,0.11,0.009
Acanthopagrus_schlegelii,Cryptocentrus_filifer,10,0,0.18981671199656924,0.11367183619517686,0.1465023553980499,0.18,0.028
Acanthopagrus_schlegelii,Hypodytes_rubripinnis,10,-3,0.5449431636508059,0.07062699419803947,0.103387963669097,0,0
Acanthopagrus_schlegelii,Hypodytes_rubripinnis,10,-2,0.530958820957994,0.06823356706019466,0.10271309446604514,0,0.005
Acanthopagrus_schlegelii,Hypodytes_rubripinnis,10,-1,0.5345290178558084,0.06917268581653739,0.10355143515271113,0,0.003
Acanthopagrus_schlegelii,Hypodytes_rubripinnis,10,0,0.472291511347968,0.06907084691396782,0.1083393032943161,0.02,0.003
Acanthopagrus_schlegelii,Hexagrammos_agrammus,10,-3,0.12979269096115553,0.107115603203624,0.16989480001026183,0.35,0.201
Acanthopagrus_schlegelii,Hexagrammos_agrammus,10,-2,0.1981937388130316,0.10486688868327827,0.1664196966946757,0.26,0.109
Acanthopagrus_schlegelii,Hexagrammos_agrammus,10,-1,0.28135930189148634,0.10113039999555425,0.16193750980270022,0.1,0.042
Acanthopagrus_schlegelii,Hexagrammos_agrammus,10,0,0.281650956383013,0.10262516423648711,0.1616490576464391,0.04,0.04
